NAME,ADDRESS,SEQ,START,END,TYPE,READWRITE,DEFAULT,IS_REGISTER,GROUP
PORT.TXPHALIGNEN,20F,0,14,14,port,rw,0,y,GTX2_CHANNEL
PORT.TXPHDLYPD,20F,0,15,15,port,rw,0,y,GTX2_CHANNEL
PORT.TXPHDLYRESET,210,0,0,0,port,rw,0,y,GTX2_CHANNEL
PORT.TXPHDLYTSTCLK,210,0,1,1,port,rw,0,y,GTX2_CHANNEL
PORT.TXPHINIT,210,0,2,2,port,rw,0,y,GTX2_CHANNEL
PORT.TXPHOVRDEN,210,0,3,3,port,rw,0,y,GTX2_CHANNEL
PORT.TXPISOPD,210,0,4,4,port,rw,0,y,GTX2_CHANNEL
PORT.TXPMARESET,210,0,5,5,port,rw,0,y,GTX2_CHANNEL
PORT.TXPOLARITY,210,0,6,6,port,rw,0,y,GTX2_CHANNEL
PORT.TXPOSTCURSORINV,210,0,7,7,port,rw,0,y,GTX2_CHANNEL
PORT.TXPRBSFORCEERR,210,0,8,8,port,rw,0,y,GTX2_CHANNEL
PORT.TXPRECURSORINV,210,0,9,9,port,rw,0,y,GTX2_CHANNEL
PORT.TXQPIBIASEN,210,0,10,10,port,rw,0,y,GTX2_CHANNEL
PORT.TXQPISTRONGPDOWN,210,0,11,11,port,rw,0,y,GTX2_CHANNEL
PORT.TXQPIWEAKPUP,210,0,12,12,port,rw,0,y,GTX2_CHANNEL
PORT.TXSTARTSEQ,210,0,13,13,port,rw,0,y,GTX2_CHANNEL
PORT.TXSWING,210,0,14,14,port,rw,0,y,GTX2_CHANNEL
PORT.TXUSERRDY,210,0,15,15,port,rw,0,y,GTX2_CHANNEL
PORT.GTRSVD,211,0,0,15,port,rw,0,y,GTX2_CHANNEL
PORT.PCSRSVDIN,212,0,0,15,port,rw,0,y,GTX2_CHANNEL
PORT.TSTIN,213,0,0,15,port,rw,1111111111111111,y,GTX2_CHANNEL
PORT.TSTIN,214,1,0,3,port,rw,1111,y,GTX2_CHANNEL
PORT.RXELECIDLEMODE,214,0,4,5,port,rw,0,y,GTX2_CHANNEL
PORT.RXMONITORSEL,214,0,6,7,port,rw,0,y,GTX2_CHANNEL
PORT.RXPD,214,0,8,9,port,rw,0,y,GTX2_CHANNEL
PORT.RXSYSCLKSEL,214,0,10,11,port,rw,0,y,GTX2_CHANNEL
PORT.TXPD,215,0,0,1,port,rw,0,y,GTX2_CHANNEL
PORT.TXSYSCLKSEL,215,0,2,3,port,rw,0,y,GTX2_CHANNEL
PORT.CPLLREFCLKSEL,215,0,4,6,port,rw,1,y,GTX2_CHANNEL
PORT.LOOPBACK,215,0,7,9,port,rw,0,y,GTX2_CHANNEL
PORT.RXCHBONDLEVEL,215,0,10,12,port,rw,0,y,GTX2_CHANNEL
PORT.RXOUTCLKSEL,215,0,13,15,port,rw,1,y,GTX2_CHANNEL
PORT.RXPRBSSEL,216,0,0,2,port,rw,0,y,GTX2_CHANNEL
PORT.RXRATE,216,0,3,5,port,rw,0,y,GTX2_CHANNEL
PORT.TXBUFDIFFCTRL,216,0,6,8,port,rw,100,y,GTX2_CHANNEL
PORT.TXHEADER,216,0,9,11,port,rw,0,y,GTX2_CHANNEL
PORT.TXMARGIN,216,0,12,14,port,rw,0,y,GTX2_CHANNEL
PORT.TXOUTCLKSEL,217,0,0,2,port,rw,1,y,GTX2_CHANNEL
PORT.TXPRBSSEL,217,0,3,5,port,rw,0,y,GTX2_CHANNEL
PORT.TXRATE,217,0,6,8,port,rw,0,y,GTX2_CHANNEL
PORT.CLKRSVD,217,0,9,12,port,rw,0,y,GTX2_CHANNEL
PORT.TXDIFFCTRL,218,0,0,3,port,rw,1000,y,GTX2_CHANNEL
PORT.PCSRSVDIN2,218,0,4,8,port,rw,0,y,GTX2_CHANNEL
PORT.PMARSVDIN2,218,0,9,13,port,rw,0,y,GTX2_CHANNEL
PORT.PMARSVDIN,219,0,0,4,port,rw,0,y,GTX2_CHANNEL
PORT.RXCHBONDI,219,0,5,9,port,rw,0,y,GTX2_CHANNEL
PORT.TXPOSTCURSOR,219,0,10,14,port,rw,0,y,GTX2_CHANNEL
PORT.TXPRECURSOR,21A,0,0,4,port,rw,0,y,GTX2_CHANNEL
PORT.TXMAINCURSOR,21A,0,5,11,port,rw,0,y,GTX2_CHANNEL
PORT.TXSEQUENCE,21B,0,0,6,port,rw,0,y,GTX2_CHANNEL
PORT.TX8B10BBYPASS,21B,0,7,14,port,rw,0,y,GTX2_CHANNEL
PORT.TXCHARDISPMODE,21C,0,0,7,port,rw,0,y,GTX2_CHANNEL
PORT.TXCHARDISPVAL,21C,0,8,15,port,rw,0,y,GTX2_CHANNEL
PORT.TXCHARISK,21D,0,0,7,port,rw,0,y,GTX2_CHANNEL
PORT.CPLLFBCLKLOST,21E,0,0,0,port,r,,y,GTX2_CHANNEL
PORT.CPLLLOCK,21E,0,1,1,port,r,,y,GTX2_CHANNEL
PORT.CPLLREFCLKLOST,21E,0,2,2,port,r,,y,GTX2_CHANNEL
PORT.EYESCANDATAERROR,21E,0,3,3,port,r,,y,GTX2_CHANNEL
PORT.GTREFCLKMONITOR,21E,0,4,4,port,r,,y,GTX2_CHANNEL
PORT.PHYSTATUS,21E,0,5,5,port,r,,y,GTX2_CHANNEL
PORT.RXBYTEISALIGNED,21E,0,6,6,port,r,,y,GTX2_CHANNEL
PORT.RXBYTEREALIGN,21E,0,7,7,port,r,,y,GTX2_CHANNEL
PORT.RXCDRLOCK,21E,0,8,8,port,r,,y,GTX2_CHANNEL
PORT.RXCHANBONDSEQ,21E,0,9,9,port,r,,y,GTX2_CHANNEL
PORT.RXCHANISALIGNED,21E,0,10,10,port,r,,y,GTX2_CHANNEL
PORT.RXCHANREALIGN,21E,0,11,11,port,r,,y,GTX2_CHANNEL
PORT.RXCOMINITDET,21E,0,12,12,port,r,,y,GTX2_CHANNEL
PORT.RXCOMMADET,21E,0,13,13,port,r,,y,GTX2_CHANNEL
PORT.RXCOMSASDET,21E,0,14,14,port,r,,y,GTX2_CHANNEL
PORT.RXCOMWAKEDET,21E,0,15,15,port,r,,y,GTX2_CHANNEL
PORT.RXDATAVALID,21F,0,0,0,port,r,,y,GTX2_CHANNEL
PORT.RXDLYSRESETDONE,21F,0,1,1,port,r,,y,GTX2_CHANNEL
PORT.RXELECIDLE,21F,0,2,2,port,r,,y,GTX2_CHANNEL
PORT.RXHEADERVALID,21F,0,3,3,port,r,,y,GTX2_CHANNEL
PORT.RXOUTCLKFABRIC,21F,0,4,4,port,r,,y,GTX2_CHANNEL
PORT.RXOUTCLKPCS,21F,0,5,5,port,r,,y,GTX2_CHANNEL
PORT.RXPHALIGNDONE,21F,0,6,6,port,r,,y,GTX2_CHANNEL
PORT.RXPRBSERR,21F,0,7,7,port,r,,y,GTX2_CHANNEL
PORT.RXQPISENN,21F,0,8,8,port,r,,y,GTX2_CHANNEL
PORT.RXQPISENP,21F,0,9,9,port,r,,y,GTX2_CHANNEL
PORT.RXRATEDONE,21F,0,10,10,port,r,,y,GTX2_CHANNEL
PORT.RXRESETDONE,21F,0,11,11,port,r,,y,GTX2_CHANNEL
PORT.RXSTARTOFSEQ,21F,0,12,12,port,r,,y,GTX2_CHANNEL
PORT.RXVALID,21F,0,13,13,port,r,,y,GTX2_CHANNEL
PORT.TXCOMFINISH,21F,0,14,14,port,r,,y,GTX2_CHANNEL
PORT.TXDLYSRESETDONE,21F,0,15,15,port,r,,y,GTX2_CHANNEL
PORT.TXGEARBOXREADY,220,0,0,0,port,r,,y,GTX2_CHANNEL
PORT.TXOUTCLKFABRIC,220,0,1,1,port,r,,y,GTX2_CHANNEL
PORT.TXOUTCLKPCS,220,0,2,2,port,r,,y,GTX2_CHANNEL
PORT.TXPHALIGNDONE,220,0,3,3,port,r,,y,GTX2_CHANNEL
PORT.TXPHINITDONE,220,0,4,4,port,r,,y,GTX2_CHANNEL
PORT.TXQPISENN,220,0,5,5,port,r,,y,GTX2_CHANNEL
PORT.TXQPISENP,220,0,6,6,port,r,,y,GTX2_CHANNEL
PORT.TXRATEDONE,220,0,7,7,port,r,,y,GTX2_CHANNEL
PORT.TXRESETDONE,220,0,8,8,port,r,,y,GTX2_CHANNEL
PORT.PCSRSVDOUT,221,0,0,15,port,r,,y,GTX2_CHANNEL
PORT.RXCLKCORCNT,222,0,0,1,port,r,,y,GTX2_CHANNEL
PORT.TXBUFSTATUS,222,0,2,3,port,r,,y,GTX2_CHANNEL
PORT.RXBUFSTATUS,222,0,4,6,port,r,,y,GTX2_CHANNEL
PORT.RXHEADER,222,0,7,9,port,r,,y,GTX2_CHANNEL
PORT.RXSTATUS,222,0,10,12,port,r,,y,GTX2_CHANNEL
PORT.RXCHBONDO,223,0,0,4,port,r,,y,GTX2_CHANNEL
PORT.RXPHMONITOR,223,0,5,9,port,r,,y,GTX2_CHANNEL
PORT.RXPHSLIPMONITOR,223,0,10,14,port,r,,y,GTX2_CHANNEL
PORT.RXMONITOROUT,224,0,0,6,port,r,,y,GTX2_CHANNEL
PORT.DMONITOROUT,224,0,7,14,port,r,,y,GTX2_CHANNEL
PORT.RXCHARISCOMMA,225,0,0,7,port,r,,y,GTX2_CHANNEL
PORT.RXCHARISK,225,0,8,15,port,r,,y,GTX2_CHANNEL
PORT.RXDISPERR,226,0,0,7,port,r,,y,GTX2_CHANNEL
PORT.RXNOTINTABLE,226,0,8,15,port,r,,y,GTX2_CHANNEL
PORT.TSTOUT,227,0,0,9,port,r,,y,GTX2_CHANNEL
LOGIC.MGT_RESET_CTRL,300,0,0,0,logic,rw,0,y,
LOGIC.MGT_ERRCNT_RESET_CTRL,300,0,1,1,logic,rw,0,y,
LOGIC.TX_DCM_RESET_CTRL,300,0,2,2,logic,rw,0,y,
LOGIC.RX_DCM_RESET_CTRL,300,0,3,3,logic,rw,0,y,
LOGIC.ERR_INJECT_CTRL,300,0,4,4,logic,rw,0,y,
LOGIC.TXPAT_ID,300,0,5,8,logic,rw,1,y,
LOGIC.RXPAT_ID,300,0,9,12,logic,rw,1,y,
LOGIC.TX_FRAMED,300,0,13,13,logic,rw,0,y,
LOGIC.RX_FRAMED,300,0,14,14,logic,rw,0,y,
LOGIC.IFG_LEN,301,0,0,7,logic,rw,0,y,
LOGIC.DEBUG_CLOCKS,301,0,8,11,logic,rw,0,y,
LOGIC.LINK,302,0,0,0,logic,r,,y,
LOGIC.TX_DCM_LOCK,302,0,1,1,logic,r,,y,
LOGIC.RX_DCM_LOCK,302,0,2,2,logic,r,,y,
LOGIC.IDLE_DETECTED,302,0,3,3,logic,r,,y,
LOGIC.MGT_RESET_STAT,302,0,8,8,logic,r,,y,
LOGIC.MGT_ERRCNT_RESET_STAT,302,0,9,9,logic,r,,y,
LOGIC.TX_DCM_RESET_STAT,302,0,10,10,logic,r,,y,
LOGIC.RX_DCM_RESET_STAT,302,0,11,11,logic,r,,y,
LOGIC.RXWORD_COUNT,303,0,0,15,logic,r,,y,
LOGIC.RXWORD_COUNT,304,1,0,15,logic,r,,y,
LOGIC.RXWORD_COUNT,305,2,0,15,logic,r,,y,
LOGIC.ERRBIT_COUNT,306,0,0,15,logic,r,,y,
LOGIC.ERRBIT_COUNT,307,1,0,15,logic,r,,y,
LOGIC.ERRBIT_COUNT,308,2,0,15,logic,r,,y,
LOGIC.TXOUTCLK_FREQ_CNT,309,0,0,15,logic,r,,y,
LOGIC.TXOUTCLK_FREQ_TUNE,30A,0,0,15,logic,rw,0,y,
LOGIC.RXRECCLK_FREQ_CNT,30B,0,0,15,logic,r,,y,
LOGIC.RXRECCLK_FREQ_TUNE,30C,0,0,15,logic,rw,0,y,
LOGIC.RXUSRCLK_FREQ_CNT,30E,0,0,15,logic,r,,y,
LOGIC.RXUSRCLK_FREQ_TUNE,30F,0,0,15,logic,rw,0,y,
LOGIC.RXUSRCLK2_FREQ_CNT,310,0,0,15,logic,r,,y,
LOGIC.RXUSRCLK2_FREQ_TUNE,311,0,0,15,logic,rw,0,y,
LOGIC.TXUSRCLK_FREQ_CNT,312,0,0,15,logic,r,,y,
LOGIC.TXUSRCLK_FREQ_TUNE,313,0,0,15,logic,rw,0,y,
LOGIC.TXUSRCLK2_FREQ_CNT,314,0,0,15,logic,r,,y,
LOGIC.TXUSRCLK2_FREQ_TUNE,315,0,0,15,logic,rw,0,y,
LOGIC.TIMER,316,0,0,15,logic,r,,y,
LOGIC.TIMER,317,1,0,15,logic,r,,y,
LOGIC.TIMER,318,2,0,15,logic,r,,y,
LOGIC.MGT_COORDINATE,319,0,0,15,logic,r,,y,
LOGIC.MGT_NUMBER,31A,0,0,15,logic,r,,y,
LOGIC.MAX_REFCLK_FREQ,31B,0,0,15,logic,r,,y,
LOGIC.MAX_REFCLK_FREQ,31C,1,0,15,logic,r,,y,
LOGIC.MAX_LINERATE,31D,0,0,15,logic,r,,y,
LOGIC.MAX_LINERATE,31E,1,0,15,logic,r,,y,
LOGIC.MAX_LINERATE,31F,2,0,15,logic,r,,y,
LOGIC.PROTOCOL_ENUM,320,0,0,15,logic,r,,y,
LOGIC.FRAME_LEN,321,0,0,15,logic,rw,0,y,
LOGIC.GT_SOURCES_SYSCLK,332,0,0,0,logic,r,0,y,
LOGIC.SILICON_VERSION,333,0,0,15,logic,r,,y,
DRP.PMA_RSV2_BIT4,82,0,4,4,alias,rw,,y,
DRP.ES_UT_SIGN,03B,0,8,8,alias,rw,,y,
DRP.RX_DFE_CTLE_STAGE1,74,0,12,15,alias,rw,,y,
DRP.RX_DFE_CTLE_STAGE2,7F,0,11,14,alias,rw,,y,
DRP.RX_DFE_CTLE_STAGE3,83,0,12,15,alias,rw,,y,

